gene,log2fc,coef_adjusted,pval,padj
SLC43A3,0.11055499476594557,0.07683438736495093,0.03922625320351486,0.1123524791857692
CHCHD4,-0.10162750434664533,-0.06947834275681533,0.039251486240725136,0.11236739249832078
IL18,0.11197549621966263,0.07727842465530596,0.03927947307977785,0.11239017004111858
BTG2,-0.3080546792905221,-0.1999358092306499,0.039333818905151294,0.11248830676697447
SMIM4,0.12316910528914099,0.08823551805970162,0.039399358637129275,0.11261833994545714
SLC35A4,-0.14218813995119073,-0.09467357256651521,0.0394232029402284,0.11262912000897228
TMEM14B,0.2468113133529742,0.17311122292070352,0.03960483881292315,0.11309045831008233
PRKCDBP,0.07878674645953201,0.0588163869393493,0.039665285480011664,0.11320545108257651
MTA1,-0.11206903328390064,-0.07443384403468095,0.0396943890342041,0.11323091859223143
GSK3B,-0.12203372957272313,-0.08390323328459125,0.03979662086532134,0.11346485755859656
LINC00969,-0.13070346099404273,-0.08928371532418972,0.039951667056330936,0.11379127099140755
SNAI1,0.08936318503747351,0.06451647202011869,0.039937372935883356,0.11379127099140755
CNPY2,-0.27225498566523343,-0.1816322518749884,0.04008266260763932,0.11409928721374189
RP11-660L16.2,-0.0950155023472365,-0.062475840478408755,0.04010048019702352,0.11409928721374189
C14orf166,-0.3129864967823267,-0.20650919654998004,0.04020299164487321,0.1143329884031341
CHD3,-0.12444466836384341,-0.08553432021554541,0.04029391467593094,0.11453351329617453
AP1B1,0.15969072833817333,0.11347628415689243,0.04035330204977002,0.11464424192468842
WDR41,0.1172848156301111,0.08484470210860681,0.04037925760941475,0.11465992633928448
SIGLEC14,0.09700380452277711,0.0693635353413923,0.04042239887034186,0.11472437028906837
JADE2,-0.11102911868762731,-0.07591201050684304,0.04047239260446196,0.11480818751447729
SPG20,-0.13055549142080666,-0.08777537526010877,0.040731565499105137,0.11533623362146375
HES4,0.1241193631797364,0.08965767246164215,0.04070621197990336,0.11533623362146375
RPLP0,0.3220842930216439,0.24539577661797418,0.04074076190300145,0.11533623362146375
SLC46A2,0.09469037989469604,0.06733724171752184,0.04073394854060494,0.11533623362146375
PHAX,-0.12454742799773394,-0.0870404475929337,0.04077286534601434,0.11536890945864169
ARHGEF10L,0.11444615598629503,0.07838257225684166,0.041240330575524314,0.1166328099089047
SNRPD2,-0.35075887440867454,-0.22839643683848454,0.04127876888304279,0.11668270639937185
BCAS2,-0.21351770792039568,-0.1385402189955519,0.04131401983762309,0.11672354748685959
UQCRFS1,0.3003992585483286,0.22028013831592597,0.04139365863290628,0.11688969229453304
VPS26A,-0.15007413568361286,-0.10220767263130548,0.04143522315296132,0.11694820780244766
CTSL,0.13405928321791896,0.0968565316191588,0.041485794598946336,0.11703207314966713
RAB27A,-0.21011780439332017,-0.14405882344848203,0.041523237708225844,0.1170788375783192
COX5B,0.35882030319389235,0.2663221454594118,0.04154600712076335,0.11708420188578762
LCP2,-0.19959713118992095,-0.13485095795497937,0.04173568473228846,0.11755970232573824
AMD1,-0.1698087579091557,-0.10997425160600059,0.04178454845268235,0.11763828468038165
NDRG1,0.12791459032765143,0.09002617996487537,0.041809300616410854,0.11764893969843596
FANCF,-0.10467919675030204,-0.07193664621948946,0.04185804409380137,0.11772706035604988
RBM10,-0.14043572273022414,-0.09847095780536452,0.042138359707223,0.11845608031925264
PMS1,-0.09927869428814924,-0.06751312466390902,0.04222536784101226,0.11862179874451897
PPID,-0.16248092112119314,-0.1075461076156471,0.0422395925666635,0.11862179874451897
MRPS28,-0.14624621033420254,-0.09834557172660627,0.04226757542230029,0.11864100334893793
ULK2,0.09286494528952251,0.06581395386523695,0.04242942963979104,0.11903576485443375
ZNF292,-0.11034226297574397,-0.07762797516814643,0.04245584248110516,0.1190503409102854
SERPINB9,-0.16398811257986073,-0.11134527547343959,0.042631524236122674,0.1194832579864557
TTC7A,0.13797293116986872,0.10017945786067264,0.04266530863892307,0.11951824601747248
C12orf10,0.19769098297691437,0.14435498104471226,0.042848524272724654,0.1199486634934309
EIF3I,-0.32207638181970416,-0.20831652696075928,0.042861712761420236,0.1199486634934309
ANAPC10,-0.11473560278769712,-0.0778541126782245,0.04290409662135236,0.11997813360195143
GAK,-0.14534531146440474,-0.10003681747694675,0.04291500875763973,0.11997813360195143
TP53I3,0.08174172549436759,0.05978376900236154,0.04296731822791336,0.1200645530761065
USP3,0.19158768416092636,0.136716871094741,0.0430290852412147,0.12017730079066984
MSN,-0.339177562699573,-0.21808570440158428,0.04308382366882225,0.12027031572425952
RNF8,-0.11312794121417863,-0.07876170885653187,0.04314086380162812,0.12034307223998486
TMEM42,-0.11352010465380855,-0.07664754643295872,0.04315278227532517,0.12034307223998486
ZBTB43,0.11503708837465963,0.07891756948338717,0.043175082196907404,0.12034544769341651
ANP32B,0.3238820276711128,0.23411877689732924,0.04324504833111044,0.12048061876159916
PDLIM2,-0.23096812107067277,-0.1518450338232651,0.04331130073599088,0.12060531435714383
OTUD1,0.10179415553533139,0.07148659007815054,0.04334401220589287,0.1206365339718576
GATAD1,-0.11879035175576413,-0.08301598336354565,0.043485699586470805,0.12097087772914611
C3AR1,-0.11281135340068724,-0.07743050549226019,0.04374449395856645,0.12144995329120056
CLMN,0.09719673681029815,0.0680766467980565,0.043740669432656094,0.12144995329120056
CCPG1,-0.13345329159868818,-0.08813120942120188,0.04373975748250372,0.12144995329120056
IFI27L1,-0.09630013750677194,-0.06432716459183889,0.043681882593908504,0.12144995329120056
HSPA9,-0.2008276885546757,-0.13375586239587783,0.043791283333095364,0.1215197283788319
KLHL5,0.07861266239565397,0.057481798949707445,0.043866574732934184,0.12154832139579935
ZNFX1,-0.12813892019787063,-0.0909356026788242,0.04383844615644896,0.12154832139579935
CD81,-0.11259505297048021,-0.07738107692551122,0.043846324958747455,0.12154832139579935
NFIC,0.11475612246772819,0.08323528451691035,0.043914244700415536,0.12162034897040057
CCDC28A,-0.16882231916838503,-0.11316490525894585,0.044020711688653597,0.1217406703410533
KLF6,0.37010907241387625,0.27415876140066,0.04401608546016909,0.1217406703410533
NQO2,0.20278794680920997,0.14655572123793875,0.04402278027481681,0.1217406703410533
AIG1,0.07670379470698062,0.057080263030317976,0.0441544891981351,0.1218630056969411
DMXL2,0.15168588184508935,0.10458725888463388,0.044169500379736625,0.1218630056969411
GPS2,-0.15570493366418664,-0.10948832523460834,0.04417561104750992,0.1218630056969411
APBB3,0.16833236209390826,0.11603139107741298,0.04412256260504819,0.1218630056969411
CETN2,-0.14712880380059912,-0.1007416708389656,0.04412315234002426,0.1218630056969411
CCDC109B,0.2413572060483306,0.17542726672962367,0.04420469691528849,0.1218833191113925
USP33,-0.11619358571038658,-0.07744683070811151,0.04434077075341185,0.12219846006748226
SSBP1,-0.2399348450322011,-0.16412597671261783,0.044406309871322054,0.12228568146935423
SEPT11,-0.0973848643325107,-0.0658219114981722,0.04441600763403029,0.12228568146935423
PQLC1,0.0809147092964889,0.05888188457010041,0.04445528955255534,0.12233380562991075
BOD1L1,-0.10666795038030116,-0.07235796003359544,0.044587514118195885,0.12263752044960642
WDFY2,0.08109895108568352,0.05911145149796844,0.04474115810833458,0.12299982270743033
CCT3,-0.22257646409796697,-0.14845017419324844,0.04478906815249818,0.12301099432387043
EIF4G2,-0.2751828613091846,-0.17269835730710748,0.044773819870887896,0.12301099432387043
TMEM248,-0.19619402448597312,-0.12603525695459397,0.044827979184234895,0.1230576277899912
PI4KB,-0.12662377454160062,-0.08512501364684488,0.044975630112653195,0.12340257240200345
ZADH2,-0.10954230717308697,-0.07332919191697022,0.04501115124500833,0.12343967235373496
SEP15,-0.2898220675462896,-0.1809858152300488,0.045140250235265904,0.12367282425296727
SNX2,0.22210121154013895,0.1658023655700277,0.04512182702530233,0.12367282425296727
AKNA,-0.22742562242820064,-0.14794390498593152,0.04529079035249583,0.12402470701212988
RAD9A,-0.12639806881017454,-0.08747173006774871,0.04536366010612377,0.12412780484159816
TSEN34,0.20664093862998356,0.1498385989457439,0.04540224762519722,0.12412780484159816
RBM4,-0.1358513101931624,-0.09120816272967358,0.045416928059134026,0.12412780484159816
TSSC4,-0.20101562259640604,-0.13002321805062064,0.04539451443436526,0.12412780484159816
FKBP8,-0.3254674497380916,-0.2097093986758037,0.045630104476722375,0.12458905898729404
SMIM19,-0.16452669774886897,-0.11562503680797515,0.045608350748039476,0.12458905898729404
MEAF6,-0.26272744777707285,-0.17854941333218932,0.04581553341783678,0.1250345126495536
DNAJC3,-0.1262770145217985,-0.0878218893350895,0.045951730721844594,0.12534524116687895
NAMPT,0.1877288234321921,0.13230613321680723,0.04599251505694608,0.1253955306047252
RBM23,-0.17883953465921473,-0.11965222615649684,0.04601514805151281,0.12539630680769226
ACSL5,-0.1351178149361482,-0.09419903059414494,0.04613409342608649,0.12553753550619362
RPP21,0.11860922177765856,0.08378918144255672,0.04612533390771115,0.12553753550619362
PSMC6,-0.18279442620062453,-0.12280007987755272,0.046119630804124484,0.12553753550619362
ABLIM1,-0.10980564485830496,-0.07448616739744311,0.046341377104568295,0.12604045900811087
FBXL3,-0.09720246598235502,-0.066052335919651,0.04643493384814341,0.12623372762690535
LY96,0.08214660490124567,0.05946596904867778,0.04668434150771522,0.12685028581103636
MED6,-0.13843991781153964,-0.09200319523697316,0.04708392806039982,0.12787411439830754
TMEM261,-0.16738042737246692,-0.11240737687692591,0.047219249284620624,0.1281795876806997
COPB2,-0.12995076817362597,-0.08577141158617553,0.04730200592513438,0.128280113700304
RNF6,-0.12616008781704313,-0.0859540315175582,0.04728585715034572,0.128280113700304
CWC27,-0.1761900236846007,-0.1208105512516365,0.04733255265085482,0.12830094344152
ILF3-AS1,0.17876449647886017,0.12952020280765011,0.047401500948753075,0.12836381362135788
TMEM222,-0.12679920759439636,-0.09035195366100027,0.04738886502176004,0.12836381362135788
UFD1L,-0.22725770286746447,-0.15470161506136218,0.04747670647870072,0.1285054510622237
QTRT1,-0.11030859737183757,-0.07672288025070016,0.04753256452976151,0.1285946092461388
ST3GAL4,-0.095107717294846,-0.06339556318699648,0.047713471238857025,0.12889758648109137
C16orf74,0.08544879541034191,0.06209345188995857,0.04770837929128473,0.12889758648109137
MRPL9,-0.19863944579859139,-0.13250126265046563,0.04767513518382455,0.12889758648109137
TMC6,-0.18201282954594714,-0.12477797269263788,0.047766232697590325,0.12897802293848862
ITPKB,-0.10137878518675067,-0.07098528821822288,0.047989300553659575,0.1294422671721735
SELM,-0.11534025079246804,-0.08103798566427224,0.04800737087601017,0.1294422671721735
TUBB,-0.29645169776741187,-0.1982156367689064,0.04797368887952354,0.1294422671721735
CMTM6,-0.2513534181579237,-0.1638698636044982,0.04806452230213402,0.129534118461707
DENND1C,-0.11829881459068255,-0.07892305723360135,0.04813912661729671,0.12967289459896872
TRAPPC6B,-0.13085203250655686,-0.0941123696228844,0.04818264478986364,0.12972784065063575
TMEM39B,0.08351210415343366,0.060848747570573895,0.04827198566738852,0.12984377352814813
ACSS2,0.08025383908825935,0.05797291005762515,0.04825752616588011,0.12984377352814813
SPNS1,0.14695109197767944,0.10483291447557701,0.04848088714864172,0.13034319970820732
ARHGAP24,0.09849510908407125,0.06885319970172118,0.04855017179285487,0.13040450642877388
PES1,0.0835250189756219,0.0600297574143063,0.048538619976348035,0.13040450642877388
OGFR,0.1976985717113837,0.14368527064810738,0.04867651436739825,0.13068130244759404
FAM122B,0.10208667652661767,0.07051817628828969,0.04883541394584519,0.13104519734583328
CSRNP1,0.1523787462008372,0.11217604329428854,0.04894503213896905,0.1311015452539329
SHMT2,0.15266665590729722,0.10950534894108552,0.04891682960233315,0.1311015452539329
CTD-2267D19.2,0.10464076937674989,0.07285047403302691,0.0488808617685013,0.1311015452539329
RILP,0.12058964499800652,0.08533811430382393,0.04894987298288886,0.1311015452539329
CCM2,-0.18073450399991525,-0.12442260010274249,0.04899611123284962,0.13116277677839658
CITED4,0.10487937380699067,0.07694164444550061,0.049103955630193714,0.13126456436848646
ATP5F1,-0.3531164125867019,-0.22032186958228303,0.04910431662973678,0.13126456436848646
DPYD,0.13311704401842003,0.09561512448270748,0.04907630419860723,0.13126456436848646
BRE,-0.16962482246405794,-0.11929804491779372,0.04923728811778671,0.13155734458519106
MIEN1,-0.2513671767699927,-0.16556442333778917,0.049304295530310856,0.13167368025729376
SLC2A6,0.15117515786552088,0.10342250622196854,0.04933623276473751,0.1316962902202389
NMRK1,-0.1498252122943203,-0.10142343438017291,0.04940910422315963,0.13182809500530135
SNHG8,-0.22121818811711522,-0.1490586927032456,0.04945676070188709,0.13189253056002304
DHRS7B,0.11542108263837357,0.08377269421253807,0.04948320321972665,0.13190035784602672
RPS27L,-0.23927443165288792,-0.15629594119256413,0.04953098029746255,0.13196501920658232
RPL14,0.23308223930423522,0.17121949499403108,0.049678830315536056,0.13223335716341214
SFXN3,0.08406738776294911,0.060171978555090606,0.04966637987925324,0.13223335716341214
TOP1,-0.14651393357701753,-0.09722132292033271,0.0497469846031909,0.13235198227050932
IQSEC2,0.10055768626695323,0.06942209615451558,0.04993869314365046,0.13279905555877852
SNRNP70,-0.2194864948055776,-0.1466167445140047,0.05005549970813497,0.13304661717780453
MBD2,0.10879633242496954,0.07973970061804839,0.050321793270020364,0.1336278192324109
GPR107,0.0829460877516128,0.05941990595212117,0.05030667655151324,0.1336278192324109
C18orf21,0.13028257645171873,0.09438512255410515,0.05037267839182674,0.1336996681440586
MED17,-0.11072669794500073,-0.07519094620259839,0.050447195524633726,0.1338341437771725
SERINC1,-0.1802448908907402,-0.1202550074005501,0.0504958024018499,0.1338997860476275
SLU7,-0.18157590762143017,-0.11930536424646071,0.05056490188224368,0.13401968089809602
SNX4,-0.1388377136829853,-0.08860899231356038,0.05060858302031734,0.13407212432814003
NPRL3,-0.09755289138240367,-0.06713166028083556,0.05071169497101043,0.1342818879104953
TTYH2,0.1087664611882978,0.07423872267489788,0.05101414156501569,0.13501903222702974
SLMAP,-0.09423153018219407,-0.06356012615792012,0.05116309810926703,0.13528564726253406
FANCA,0.08594954439616033,0.06115671580821711,0.051149748651751925,0.13528564726253406
TCP1,-0.22148252545149136,-0.14632534876406686,0.05134097598425743,0.1355643370577263
C10orf118,-0.13213230360632663,-0.09021211468895574,0.05132971824862934,0.1355643370577263
RAN,-0.3505972967081889,-0.21780534291574996,0.051317793935870784,0.1355643370577263
AP003774.6,0.099028287548493,0.06875034609106759,0.051436037780136244,0.13575146189291837
C1GALT1,-0.12639667145113628,-0.08599105938522796,0.0515187068997788,0.13590571904779447
CTBP2,-0.13670664440939723,-0.09000792214629606,0.05163692381917286,0.13615356181831717
PPP1CB,0.1383314075077609,0.09942537954004091,0.051747254196055234,0.13638038670458708
EEF1G,0.22276861171464343,0.16262582904486206,0.05191482422956479,0.1367089445575491
LSM14A,-0.20339141243325623,-0.1405643295942362,0.051920648877586364,0.1367089445575491
MLLT11,-0.09326984619423195,-0.061927632145426695,0.0520936182991431,0.13710004328165662
DHRS12,0.08803675271932059,0.06269803921897185,0.052134814814654686,0.1371441377988877
ATHL1,-0.10445164220537918,-0.07008962521635108,0.052188855376901114,0.13722196228668798
SEPT2,-0.19376309271169004,-0.13057220305197645,0.052251887030688324,0.13728392867274147
NUBP2,-0.15977860072384856,-0.10851496246728279,0.05226135655765029,0.13728392867274147
CLPX,-0.0915754086244375,-0.061775104410209454,0.05228644887651439,0.13728557072818073
MED7,-0.09666897579937858,-0.06354339935700193,0.05239720233496684,0.13751202165645415
SEC11A,0.30107403247898884,0.22882613952745756,0.052436885953515575,0.13755183126936696
HSPBP1,-0.0928570985810769,-0.06277700615876569,0.05247160886049864,0.13757859687675603
REXO2,-0.15682586283793204,-0.10548015077608494,0.0525980634145,0.13784574209190073
NME1-NME2,0.13205064409391384,0.09473300741177815,0.05273700463328798,0.1380808833398875
NDUFV3,0.18045733246021847,0.13404380339206223,0.052713522223290635,0.1380808833398875
CHURC1,-0.21762293379649092,-0.14897944981256747,0.05283349304659074,0.1382689969610171
PTPRE,0.23066676447069842,0.1618112163095407,0.0528882145185082,0.13834491520260345
DENND1A,0.10357483165561787,0.0760893279765619,0.05291181394132721,0.13834491520260345
UBE2J2,-0.16194452873098342,-0.10848130361615779,0.053133583549960464,0.13879455838404867
LPGAT1,-0.11098932620178392,-0.07345176975849023,0.05312726565184663,0.13879455838404867
ELOVL1,-0.17312145548332808,-0.11449189914977503,0.05318273044478784,0.13879455838404867
SNX5,-0.17840889010145428,-0.11797955928575213,0.05316813199160982,0.13879455838404867
